"sona_id","age","gender","condition","stimulus","type","validity","believability","conflict","qnum","total_qnum","response","correct","rt","logRT","feelingR","rt_for","trial_num","statementEval"
"63884",18,"Female","Neutral","<p>All krirks need water.</p><p>Roses are krirks.</p>","MP","Valid","Believable","No-conflict","1",56,"Yes","true",3072.69999998808,8.03031193288983,91,3007.89999997616,60,8
"63884",18,"Female","Neutral","<p>All things made of wood can be zabbed.</p><p>Trees can be zabbed.</p>","AC","Invalid","Believable","Conflict","3",103,"Yes","false",1272.40000000596,7.14866015987967,84,2291.59999999404,61,8
"63884",18,"Female","Neutral","<p>All greembs have roots.</p><p>Oaks are greembs.</p>","MP","Valid","Believable","No-conflict","2",41,"Yes","true",1171.69999998808,7.06621096466394,90,1442.20000001788,62,6
"63884",18,"Female","Neutral","<p>All things made of metal are rondsy.</p><p>Old pennies are not rondsy.</p>","MT","Valid","Unbelievable","Conflict","4",97,"Yes","true",8957.70000001788,9.10026877659023,28,2425.80000001192,63,3
"63884",18,"Female","Neutral","<p>All lemons are kelcks.</p><p>Oranges are kelcks.</p>","AC","Invalid","Unbelievable","No-conflict","6",61,"No","true",3884.59999999404,8.2647752973965,97,2094.79999998212,64,0
"63885",19,"Female","Standard","<p>All cycling requires shoes.</p><p>Swimming does not require shoes.</p>","MT","Valid","Believable","No-conflict","7",15,"Yes","true",3749.19999998808,8.22929776286915,100,2557.79999998212,1,4
"63885",19,"Female","Standard","<p>All trees have branches.</p><p>Maples are trees.</p>","MP","Valid","Believable","No-conflict","6",113,"Yes","true",24054.099999994,10.0880607391744,100,2719,2,10
"63885",19,"Female","Standard","<p>All African countries are warm.</p><p>The North Pole is not warm.</p>","MT","Valid","Believable","No-conflict","1",3,"Yes","true",17726.7000000179,9.78282725653431,100,2346,3,10
"63885",19,"Female","Standard","<p>All flowers need air.</p><p>Daisies need air.</p>","AC","Invalid","Believable","Conflict","5",23,"Yes","false",4603.19999998808,8.43450699279469,100,10252,4,10
"63885",19,"Female","Standard","<p>All Scandinavian countries are cold.</p><p>Indonesia is not cold.</p>","MT","Valid","Believable","No-conflict","5",83,"Yes","true",6049.09999999404,8.70766477962741,100,3080.90000000596,5,10
"63885",19,"Female","Standard","<p>All humans have two legs.</p><p>Leg amputees are human.</p>","MP","Valid","Unbelievable","Conflict","2",50,"No","false",9402.70000001788,9.14875216105875,100,2918,6,0
"63885",19,"Female","Standard","<p>All mammals have teeth.</p><p>Sharks are not mammals.</p>","DA","Invalid","Unbelievable","No-conflict","5",67,"No","true",14751.900000006,9.59912716703194,100,2925,7,0
"63885",19,"Female","Standard","<p>All things made of metal shine.</p><p>Diamonds shine.</p>","AC","Invalid","Unbelievable","No-conflict","3",99,"No","true",4414.5,8.39264985634164,100,2765,8,0
"63885",19,"Female","Standard","<p>All metals are solid.</p><p>Mercury is not solid.</p>","MT","Valid","Unbelievable","Conflict","2",73,"No","false",4431.89999997616,8.39658366499029,100,2421.29999998212,9,0
"63885",19,"Female","Standard","<p>All mammals have fur.</p><p>Hedgehogs don't have fur.</p>","MT","Valid","Unbelievable","Conflict","5",66,"No","false",2992.80000001192,8.00396468303792,100,2436.39999997616,10,0
"63885",19,"Female","Standard","<p>All plants are green.</p><p>Mushroom are not plants.</p>","DA","Invalid","Believable","Conflict","6",75,"Yes","false",15232.5,9.63118658212265,67,2459,11,10
"63885",19,"Female","Standard","<p>All reptiles have legs.</p><p>Snakes are reptiles.</p>","MP","Valid","Unbelievable","Conflict","5",81,"No","false",2097.19999998808,7.64835840069269,100,2576.90000000596,12,0
"63885",19,"Female","Standard","<p>All birds can fly.</p><p>Planes are not birds.</p>","DA","Invalid","Unbelievable","No-conflict","4",6,"Yes","false",22219.6000000238,10.0087300612325,100,2010.30000001192,13,7
"63885",19,"Female","Standard","<p>All things made of metal shine.</p><p>Old pennies don't shine</p>","MT","Valid","Unbelievable","Conflict","4",100,"No","false",2342.60000002384,7.75901670264595,100,2002.29999998212,14,0
"63885",19,"Female","Standard","<p>All birds can fly.</p><p>Penguins cannot fly.</p>","MT","Valid","Unbelievable","Conflict","1",5,"No","false",11587.6999999881,9.35769946970256,75,5171.69999998808,15,0
"63885",19,"Female","Standard","<p>All metal is hard to break.</p><p>Aluminum foil is not hard to break.</p>","MT","Valid","Unbelievable","Conflict","7",68,"No","false",5675,8.6438258423496,100,2066.69999998808,16,0
"63885",19,"Female","Standard","<p>All things that need oxygen have lungs.</p><p>Fire needs oxygen.</p>","MP","Valid","Unbelievable","Conflict","4",111,"No","false",3600,8.1886891244442,100,1979.30000001192,17,2
"63885",19,"Female","Standard","<p>All trees will become tall.</p><p>Bonsai are trees.</p>","MP","Valid","Unbelievable","Conflict","3",120,"No","false",4137.30000001192,8.32779868015128,100,4398,18,2
"63885",19,"Female","Standard","<p>All plants need sunlight.</p><p>Solar panels are not plants.</p>","DA","Invalid","Unbelievable","No-conflict","8",79,"Yes","false",4280.29999998212,8.36177837957318,87,5199.90000000596,19,0
"63885",19,"Female","Standard","<p>All plants need sunlight.</p><p>Solar panels need sunlight.</p>","AC","Invalid","Unbelievable","No-conflict","8",80,"No","true",8039.69999998808,8.99214704804253,100,2996.90000000596,20,0
"63885",19,"Female","Standard","<p>All dogs have snouts.</p><p>Labradors are dogs.</p>","MP","Valid","Believable","No-conflict","3",17,"Yes","true",4444.29999998212,8.39937765522769,80,4173,21,10
"63885",19,"Female","Standard","<p>All trees will become tall.</p><p>Skyscrapers under construction will become tall.</p>","AC","Invalid","Unbelievable","No-conflict","4",121,"No","true",3735.69999998808,8.22569049633547,100,9219.40000000596,22,0
"63885",19,"Female","Standard","<p>All humans have two legs.</p><p>Leg amputees do not have two legs.</p>","MT","Valid","Unbelievable","Conflict","3",51,"No","false",9025,9.10775378320108,100,2709.70000001788,23,0
"63885",19,"Female","Standard","<p>All sports require equipment.</p><p>Talking does not require equipment.</p>","MT","Valid","Believable","No-conflict","3",90,"No","false",15254,9.63259704272418,100,2913.80000001192,24,10
"63885",19,"Female","Standard","<p>All flowers need water.</p><p>Roses need water.</p>","AC","Invalid","Believable","Conflict","2",27,"Yes","false",5776.69999998808,8.66158786436328,100,5379.59999999404,25,10
"63885",19,"Female","Standard","<p>All Scandinavian countries are cold.</p><p>Indonesia is not a Scandinavian country.</p>","DA","Invalid","Believable","Conflict","5",82,"Yes","false",4205,8.34402957240705,91,2590.70000001788,26,10
"63885",19,"Female","Standard","<p>All glass objects are fragile.</p><p>Sofas are not fragile.</p>","MT","Valid","Believable","No-conflict","8",35,"Yes","true",7617.69999998808,8.93822976584675,100,2569.39999997616,27,10
"63885",19,"Female","Standard","<p>All lemons are citruses.</p><p>Oranges are citruses.</p>","AC","Invalid","Unbelievable","No-conflict","6",60,"No","true",12403.3000000119,9.4257178452203,100,2958.29999998212,28,4
"63885",19,"Female","Standard","<p>All citruses are sour.</p><p>Oranges are citruses.</p>","MP","Valid","Unbelievable","Conflict","8",13,"Yes","true",4388.19999998808,8.38667439920513,98,3312.59999999404,29,10
"63885",19,"Female","Standard","<p>All plants are green.</p><p>Mushrooms are not green.</p>","MT","Valid","Believable","No-conflict","6",76,"Yes","true",3568.5,8.17990061841112,98,3867.59999999404,30,10
"63885",19,"Female","Standard","<p>All mammals can walk.</p><p>Whales are mammals.</p>","MP","Valid","Unbelievable","Conflict","1",64,"No","false",2888.70000001788,7.96856185292054,100,2428,31,0
"63885",19,"Female","Standard","<p>All fruits can be eaten.</p><p>Knives cannot be eaten.</p>","MT","Valid","Believable","No-conflict","2",29,"No","false",11404.1999999881,9.3417369875838,90,2645.30000001192,32,10
"63885",19,"Female","Standard","<p>All things made of wood can be used as fuel.</p><p>Trees can be used as fuel.</p>","AC","Invalid","Believable","Conflict","3",102,"No","true",19541.8999999762,9.88031615730647,36,2736.90000000596,33,8
"63885",19,"Female","Standard","<p>All things that are smoked are bad for your heath.</p><p>Salad is not bad for your health.</p>","MT","Valid","Believable","No-conflict","4",106,"No","false",16594,9.71679646322423,45,2554.80000001192,34,10
"63885",19,"Female","Standard","<p>All vehicles have wheels.</p><p>Trolley suitcases are not vehicles.</p>","DA","Invalid","Unbelievable","No-conflict","2",123,"No","true",15296.2999999821,9.63536624806839,100,2270.69999998808,35,0
"63885",19,"Female","Standard","<p>All humans have skin.</p><p>Newborns are human.</p>","MP","Valid","Believable","No-conflict","8",48,"Yes","true",4415.59999999404,8.39289900414285,100,2257.69999998808,36,10
"63885",19,"Female","Standard","<p>All glass objects are fragile.</p><p>Sofas are not made of glass.</p>","DA","Invalid","Believable","Conflict","8",36,"Yes","false",2637.09999999404,7.87743510751294,100,2590.19999998808,37,10
"63885",19,"Female","Standard","<p>All trees grow leaves.</p><p>Pines are trees.</p>","MP","Valid","Unbelievable","Conflict","7",112,"Yes","true",3423,8.13827263853019,69,1637.69999998808,38,6
"63885",19,"Female","Standard","<p>All trees have roots.</p><p>Oaks are trees.</p>","MP","Valid","Believable","No-conflict","2",115,"Yes","true",1277.09999999404,7.15234716149755,100,2754.09999999404,39,10
"63885",19,"Female","Standard","<p>All things that need oxygen have lungs.</p><p>Dead people don't need oxygen.</p>","DA","Invalid","Unbelievable","No-conflict","3",110,"No","true",13432.599999994,9.50543986720538,100,3690.5,40,0
"63885",19,"Female","Standard","<p>All lava is liquid.</p><p>Water is not lava.</p>","DA","Invalid","Unbelievable","No-conflict","6",58,"No","true",5761.10000002384,8.65888370768342,82,3799,41,0
"63885",19,"Female","Standard","<p>All fruits can be eaten.</p><p>Knives are not fruits.</p>","DA","Invalid","Believable","Conflict","1",28,"No","true",3444.09999999404,8.144417901129,100,2909.89999997616,42,10
"63885",19,"Female","Standard","<p>All vehicles have wheels.</p><p>Trolley suitcases have wheels.</p>","AC","Invalid","Unbelievable","No-conflict","1",124,"No","true",7742.70000001788,8.95450574296583,100,2818,43,0
"63885",19,"Female","Standard","<p>All lava is liquid.</p><p>Water is liquid.</p>","AC","Invalid","Unbelievable","No-conflict","7",57,"No","true",2840.5,7.95173537199718,100,2934.69999998808,44,0
"63885",19,"Female","Standard","<p>All metal is hard to break.</p><p>Bricks are not metal.</p>","DA","Invalid","Unbelievable","No-conflict","7",69,"No","true",5982.20000001788,8.69654367226823,100,2101.90000000596,45,0
"63885",19,"Female","Standard","<p>All things that are smoked are bad for your health.</p><p>Salad is not smoked.</p>","DA","Invalid","Believable","Conflict","3",105,"No","true",1997.40000000596,7.59960161381202,63,2392.80000001192,46,9
"63885",19,"Female","Standard","<p>All flowers need water.</p><p>Roses are flowers.</p>","MP","Valid","Believable","No-conflict","1",26,"Yes","true",2740.69999998808,7.91596864120228,100,2083.40000000596,47,10
"63885",19,"Female","Standard","<p>All vehicles need fuel.</p><p>Bicycles do not need fuel.</p>","MT","Valid","Unbelievable","Conflict","8",125,"No","false",6617.29999998212,8.79744271074799,100,3364.09999999404,48,1
"63885",19,"Female","Standard","<p>All humans have skin.</p><p>Newborns have skin.</p>","AC","Invalid","Believable","Conflict","8",49,"Yes","false",1450.90000000596,7.27993933252575,100,3283.40000000596,49,10
"63885",19,"Female","Standard","<p>All trees have roots.</p><p>Oaks have roots.</p>","AC","Invalid","Believable","Conflict","1",116,"Yes","false",4183,8.3387839714422,100,4281.59999999404,50,10
"63885",19,"Female","Standard","<p>All birds have feathers.</p><p>Parrots are birds.</p>","MP","Valid","Believable","No-conflict","7",7,"Yes","true",9232.5,9.13048514672672,41,4017.30000001192,51,10
"63885",19,"Female","Standard","<p>All things made of wood can be used as fuel.</p><p>Trees are made of wood.</p>","MP","Valid","Believable","No-conflict","4",101,"No","false",5386,8.59155827337154,79,3479.80000001192,52,10
"63885",19,"Female","Standard","<p>All trees have branches.</p><p>Maples have branches.</p>","AC","Invalid","Believable","Conflict","6",114,"Yes","false",1644.30000001192,7.40507004072743,100,1903.69999998808,53,10
"63885",19,"Female","Standard","<p>All mammals can walk.</p><p>Birds can walk.</p>","AC","Invalid","Unbelievable","No-conflict","2",63,"No","true",4816.59999999404,8.479823563945,100,4754.29999998212,54,0
"63885",19,"Female","Standard","<p>All dogs have snouts.</p><p>Labradors have snouts.</p>","AC","Invalid","Believable","Conflict","4",18,"Yes","false",1815.90000000596,7.50433649156903,100,2047.5,55,10
"63885",19,"Female","Standard","<p>All fuel is liquid.</p><p>Coal is not a liquid.</p>","MT","Valid","Unbelievable","Conflict","6",32,"No","false",1875.30000001192,7.53652392561223,94,2789,56,0
"63885",19,"Female","Standard","<p>All fuel is liquid.</p><p>Coal is fuel.</p>","MP","Valid","Unbelievable","Conflict","6",31,"No","false",2734.69999998808,7.91377701962153,92,3138.69999998808,57,0
"63885",19,"Female","Standard","<p>All sports require equipment.</p><p>Talking is not a sport.</p>","DA","Invalid","Believable","Conflict","4",91,"No","true",3163.70000001788,8.05949750771007,100,2934.60000002384,58,8
"63885",19,"Female","Standard","<p>All cycling requires shoes.</p><p>Swimming is not cycling.</p>","DA","Invalid","Believable","Conflict","7",16,"Yes","false",5097.29999998212,8.53646626675631,89,3197.80000001192,59,10
"63885",19,"Female","Standard","<p>All birds have feathers.</p><p>Parrots have feathers.</p>","AC","Invalid","Believable","Conflict","7",8,"Yes","false",2706.59999999404,7.9034485136402,89,2250.19999998808,60,10
"63885",19,"Female","Standard","<p>All African countries are warm.</p><p>The North Pole is not an African country.</p>","DA","Invalid","Believable","Conflict","2",2,"Yes","false",7300.5,8.89569811794162,67,2008.79999998212,61,10
"63885",19,"Female","Standard","<p>All metals are solid.</p><p>Ceramic is not a metal.</p>","DA","Invalid","Unbelievable","No-conflict","1",72,"No","true",2033.79999998212,7.61766124334824,100,2436.29999998212,62,0
"63885",19,"Female","Standard","<p>All flowers need air.</p><p>Daisies are flowers.</p>","MP","Valid","Believable","No-conflict","5",22,"Yes","true",1816.30000001192,7.50455674376196,100,4713.90000000596,63,9
"63885",19,"Female","Standard","<p>All fish swim.</p><p>Dolphins swim.</p>","AC","Invalid","Unbelievable","No-conflict","5",20,"Yes","false",4388.5,8.38674276203217,100,2793.80000001192,64,10
"63954",18,"Female","Neutral","<p>All African countries are clett.</p><p>The North Pole is not clett.</p>","MT","Valid","Believable","No-conflict","1",1,"Yes","true",3070.69999999925,8.0296608276193,79,2577.10000000149,1,8
"63954",18,"Female","Neutral","<p>All cycling requires mirts.</p><p>Swimming does not require mirts.</p>","MT","Valid","Believable","No-conflict","7",14,"Yes","true",2612.30000000075,7.86798633831894,62,3208.5,2,10
"63954",18,"Female","Neutral","<p>All krirks need water.</p><p>Roses are krirks.</p>","MP","Valid","Believable","No-conflict","1",56,"Yes","true",1792.5,7.49136657247378,67,2382.60000000149,3,10
"63954",18,"Female","Neutral","<p>All metals are hwill.</p><p>Mercury is not hwill.</p>","MT","Valid","Unbelievable","Conflict","2",71,"Yes","true",4970.5,8.5112757176522,54,1987.69999999925,4,3
"63954",18,"Female","Neutral","<p>All fuel is veag.</p><p>Coal is not veag.</p>","MT","Valid","Unbelievable","Conflict","6",33,"Yes","true",13774.1999999993,9.53055255610953,42,2618.69999999925,5,0
"63954",18,"Female","Neutral","<p>All trees have snurfs.</p><p>Oaks have snurfs.</p>","AC","Invalid","Believable","Conflict","1",118,"Yes","false",3348.19999999925,8.11617816698146,39,1757.70000000298,6,9
"63954",18,"Female","Neutral","<p>All lava is rhully.</p><p>Water is rhully.</p>","AC","Invalid","Unbelievable","No-conflict","7",59,"No","true",4491.70000000298,8.40998652823249,56,2079.10000000149,7,0
"63954",18,"Female","Neutral","<p>All vehicles have phrods.</p><p>Trolley suitcases have phrods.</p>","AC","Invalid","Unbelievable","No-conflict","1",122,"No","true",9018.80000000074,9.10706656651244,40,2415.19999999925,8,4
"63954",18,"Female","Neutral","<p>All brubs can be used as fuel.</p><p>Trees are brubs.</p>","MP","Valid","Believable","No-conflict","4",12,"Yes","true",3051.5,8.02338855198455,43,3059.69999999925,9,7
"63954",18,"Female","Neutral","<p>All broans can fly.</p><p>Planes are not broans.</p>","DA","Invalid","Unbelievable","No-conflict","4",10,"No","true",3389.80000000075,8.12852620158417,65,2332.5,10,0
"63954",18,"Female","Neutral","<p>All plants are slourby.</p><p>Mushrooms are not slourby.</p>","MT","Valid","Believable","No-conflict","6",77,"Yes","true",5281.10000000149,8.57188968833555,71,1910.10000000149,11,4
"63954",18,"Female","Neutral","<p>All flowers need grurm.</p><p>Daisies need grurm.</p>","AC","Invalid","Believable","Conflict","5",24,"Yes","false",4799.69999999925,8.47630869494262,43,2246.5,12,10
"63954",18,"Female","Neutral","<p>All hirks have teeth.</p><p>Sharks are not hirks.</p>","DA","Invalid","Unbelievable","No-conflict","5",44,"No","true",1812.60000000149,7.5025175576215,39,5543.29999999702,13,1
"63954",18,"Female","Neutral","<p>All things made of wood can be zabbed.</p><p>Trees can be zabbed.</p>","AC","Invalid","Believable","Conflict","3",103,"Yes","false",5742.40000000224,8.65563252039373,62,2221.09999999776,14,8
"63954",18,"Female","Neutral","<p>All broans have feathers.</p><p>Parrots are broans.</p>","MP","Valid","Believable","No-conflict","7",11,"Yes","true",1827.89999999851,7.51092304592174,59,2152.59999999776,15,10
"63954",18,"Female","Neutral","<p>All greembs grow leaves.</p><p>Pines are greembs.</p>","MP","Valid","Unbelievable","Conflict","7",39,"Yes","true",1621.60000000149,7.39116859513871,57,2866.20000000298,16,9
"63954",18,"Female","Neutral","<p>All taizes have wheels.</p><p>Trolley suitcasees are not taizes.</p>","DA","Invalid","Unbelievable","No-conflict","2",96,"Yes","false",11590.5,9.35794107604175,37,2695,17,2
"63954",18,"Female","Neutral","<p>All glass objects are sarky.</p><p>Sofas are not sarky.</p>","MT","Valid","Believable","No-conflict","8",37,"Yes","true",5865.89999999851,8.67691120200008,63,1973.79999999702,18,8
"63954",18,"Female","Neutral","<p>All nusks can be eaten.</p><p>Knives are not nusks.</p>","DA","Invalid","Believable","Conflict","1",74,"Yes","false",2859.60000000149,7.95843703389322,71,1932.80000000075,19,7
"63954",18,"Female","Neutral","<p>All things made of metal kring.</p><p>Diamonds kring.</p>","AC","Invalid","Unbelievable","No-conflict","3",98,"No","true",11226.8999999985,9.32606796332002,19,2771.09999999776,20,4
"63954",18,"Female","Neutral","<p>All Scandinavian countries are volmy.</p><p>Indonesia is not volmy.</p>","MT","Valid","Believable","No-conflict","5",84,"Yes","true",2409.79999999702,7.78729903548794,38,3113.69999999925,21,9
