subject_id,item_id,sequence,condition,confidence,is_correct_binary,fitted,residual,standardized_residual,absolute_standardized_residual
64685,42,21,Neutral,100.0,1,80.33208158837711,19.667918411622892,1.1792842978084948,1.1792842978084948
64685,122,22,Neutral,40.0,1,76.83758197524452,-36.83758197524452,-2.208773754469449,2.208773754469449
64685,108,23,Neutral,50.0,0,77.06129018662526,-27.061290186625257,-1.6225893319074933,1.6225893319074933
64685,87,24,Neutral,50.0,1,77.13023715209897,-27.13023715209897,-1.626723377619044,1.626723377619044
64685,118,25,Neutral,100.0,0,80.62382353959117,19.37617646040883,1.1617915110845352,1.1617915110845352
64685,65,26,Neutral,50.0,1,77.20794981399071,-27.20794981399071,-1.6313830126648996,1.6313830126648996
64685,11,27,Neutral,32.0,0,86.72309535024326,-54.723095350243256,-3.2811854169520074,3.2811854169520074
64685,96,28,Neutral,100.0,0,71.77939616815314,28.22060383184686,1.6921015369834016,1.6921015369834016
64685,61,29,Neutral,50.0,1,76.51079580227784,-26.51079580227784,-1.5895818031031732,1.5895818031031732
64685,92,30,Neutral,100.0,1,82.12325555436338,17.876744445636618,1.0718858793015977,1.0718858793015977
64685,45,31,Neutral,100.0,0,77.09793386243064,22.902066137569363,1.3732031228808943,1.3732031228808943
64685,89,32,Neutral,50.0,1,74.02330720893941,-24.023307208939414,-1.4404325043462594,1.4404325043462594
64685,70,33,Neutral,97.0,1,76.6645718230839,20.335428176916096,1.2193080445197337,1.2193080445197337
64685,127,34,Neutral,100.0,0,76.3371052084853,23.662894791514702,1.4188222507490618,1.4188222507490618
64685,84,35,Neutral,100.0,1,80.64491834423697,19.35508165576303,1.1605266709848616,1.1605266709848616
64685,104,36,Neutral,100.0,0,78.95796889964986,21.042031100350144,1.2616758088632607,1.2616758088632607
64685,56,37,Neutral,100.0,1,86.4955573525913,13.504442647408695,0.8097235727464236,0.8097235727464236
64685,62,38,Neutral,100.0,0,74.35275159483881,25.647248405161193,1.537803680755907,1.537803680755907
64685,38,39,Neutral,100.0,0,75.54164454234781,24.45835545765219,1.466517906866176,1.466517906866176
64685,1,40,Neutral,100.0,1,82.14267483319792,17.857325166802084,1.0707215033811244,1.0707215033811244
64685,94,41,Neutral,100.0,1,86.1687138875993,13.831286112400704,0.8293210389367764,0.8293210389367764
64685,109,42,Neutral,99.0,1,77.32278257785983,21.677217422140174,1.2997614486240525,1.2997614486240525
64685,44,43,Neutral,82.0,1,77.87297368613619,4.127026313863809,0.24745563952034252,0.24745563952034252
64685,33,44,Neutral,100.0,1,77.3276407581149,22.672359241885104,1.3594299451856535,1.3594299451856535
64685,24,45,Neutral,100.0,0,79.70925151896871,20.290748481031287,1.2166290592460978,1.2166290592460978
64685,52,46,Neutral,100.0,1,82.46707444174018,17.53292555825982,1.0512705703152723,1.0512705703152723
64685,85,47,Neutral,100.0,1,79.18013677926368,20.819863220736323,1.2483546690037848,1.2483546690037848
64685,55,48,Neutral,100.0,1,84.13990525970128,15.86009474029872,0.950967982353251,0.950967982353251
64685,41,49,Neutral,100.0,1,85.33671985554815,14.663280144451846,0.8792072280765721,0.8792072280765721
64685,86,50,Neutral,92.0,1,78.65655218499185,13.343447815008147,0.8000703560762712,0.8000703560762712
64685,21,51,Neutral,50.0,1,76.34150644577568,-26.34150644577568,-1.5794312484928223,1.5794312484928223
